date,province_thai,province_eng,region_thai,region_eng,variable,value
01-03-21,สตูล,Satun ,ภาคใต้,south,no_tourist_foreign,55
01-03-21,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,no_tourist_foreign,61
01-03-21,เชียงราย,Chiang Rai ,ภาคเหนือ,north,no_tourist_foreign,473
01-03-21,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,no_tourist_foreign,3518
01-03-21,พิจิตร,Phichit ,ภาคเหนือ,north,no_tourist_foreign,0
01-03-21,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,no_tourist_foreign,102
01-03-21,ตาก,Tak ,ภาคเหนือ,north,no_tourist_foreign,66
01-03-21,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,no_tourist_foreign,117
01-03-21,พะเยา,Phayao ,ภาคเหนือ,north,no_tourist_foreign,110
01-03-21,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,no_tourist_foreign,302
01-03-21,แพร่,Phrae ,ภาคเหนือ,north,no_tourist_foreign,134
01-03-21,ลำปาง,Lampang ,ภาคเหนือ,north,no_tourist_foreign,470
01-03-21,ลำพูน,Lamphun ,ภาคเหนือ,north,no_tourist_foreign,129
01-03-21,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,no_tourist_foreign,453
01-03-21,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,no_tourist_foreign,0
01-03-21,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,no_tourist_foreign,0
01-03-21,สุโขทัย,Sukhothai ,ภาคเหนือ,north,no_tourist_foreign,580
01-03-21,น่าน,Nan ,ภาคเหนือ,north,no_tourist_foreign,88
01-03-21,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,85
01-03-21,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,66
01-03-21,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,68
01-03-21,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,1641
01-03-21,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,181
01-03-21,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,49
01-03-21,ศรีสะเกษ,Sisaket ,ภาคใต้,south,no_tourist_foreign,0
01-03-21,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,32
01-03-21,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,156
01-03-21,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,44
01-03-21,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,25
01-03-21,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,56
01-03-21,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,no_tourist_foreign,0
01-03-21,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_all,11142.91
01-03-21,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_all,194.14
01-03-21,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_all,773.08
01-03-21,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_all,249.62
01-03-21,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_all,74.09
01-03-21,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_all,255.53
01-03-21,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_all,40.92
01-03-21,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_all,60.38
01-03-21,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_all,121.16
01-03-21,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_all,67.57
01-03-21,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_all,100.9
01-03-21,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_all,14.05
01-03-21,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_all,96.03
01-03-21,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_all,156.01
01-03-21,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_all,1469.78
01-03-21,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_all,150.92
01-03-21,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_all,288.75
01-03-21,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_all,1921.14
01-03-21,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_all,1575.88
01-03-21,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_all,768.77
01-03-21,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_all,314.74
01-03-21,ตราด,Trat ,ภาคตะวันออก,east,net_profit_all,533.31
01-03-21,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_all,155.23
01-03-21,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_all,207.19
01-03-21,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_all,299.71
01-03-21,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_all,130.18
01-03-21,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_all,1579.05
01-03-21,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_all,134.04
01-03-21,ตรัง,Trang ,ภาคใต้,south,net_profit_all,268.87
01-03-21,ระนอง,Ranong ,ภาคใต้,south,net_profit_all,84.23
01-03-21,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_all,172.48
01-03-21,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_all,67.36
01-03-21,ยะลา,Yala ,ภาคใต้,south,net_profit_all,164.04
01-03-21,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_all,670.28
01-03-21,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_all,54.83
01-03-21,กระบี่,Krabi ,ภาคใต้,south,net_profit_all,821.74
01-03-21,สงขลา,Songkhla ,ภาคใต้,south,net_profit_all,776.69
01-03-21,พังงา,Phang Nga ,ภาคใต้,south,net_profit_all,531.3
01-03-21,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_all,493.23
01-03-21,สตูล,Satun ,ภาคใต้,south,net_profit_all,431.19
01-03-21,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_all,66
01-03-21,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_all,868.04
01-03-21,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_all,2757.56
01-03-21,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_all,89.58
01-03-21,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_all,177.33
01-03-21,ตาก,Tak ,ภาคเหนือ,north,net_profit_all,156.28
01-03-21,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_all,280.54
01-03-21,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_all,56.35
01-03-21,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_all,269.87
01-03-21,แพร่,Phrae ,ภาคเหนือ,north,net_profit_all,119.1
01-03-21,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_all,233.73
01-03-21,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_all,81.3
01-03-21,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_all,157.78
01-03-21,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_all,65.2
01-03-21,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_all,88.45
01-03-21,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_all,96.99
01-03-21,น่าน,Nan ,ภาคเหนือ,north,net_profit_all,120.62
01-03-21,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,58.08
01-03-21,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,676.62
01-03-21,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,78.58
01-03-21,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,96.58
01-03-21,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,954.29
01-03-21,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,390.32
01-03-21,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,54.34
01-03-21,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,135.32
01-03-21,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,101.78
01-03-21,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,190.36
01-03-21,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_all,92.11
01-03-21,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,143.69
01-03-21,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,211.57
01-03-21,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,55.79
01-03-21,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,551.87
01-03-21,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,249.9
01-03-21,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,133.09
01-03-21,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,34.36
01-03-21,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,23.8
01-03-21,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_all,16.52
01-03-21,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9845.58
01-03-21,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,193.97
01-03-21,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,768.02
01-03-21,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,249.4
01-03-21,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,74.09
01-03-21,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,255.38
01-03-21,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,40.92
01-03-21,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,60.38
01-03-21,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,120.92
01-03-21,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,67.15
01-03-21,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,100.59
01-03-21,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,14.05
